HHID,urban,year,month,index,inflation,ctotal,total_W,inctotal,wage_total,w_share,worker,ocupation,sex,age,father_educ,father_ocup,writeread,classeduc,region,familysize,wave,region2,region3,region4,female
H36306-04-01,1,2014,4,2473,1.06875102353536,1270.2092435177995,0.0,88888.8037606234,,,0.0,businessman,1.0,29.0,,19.0,1.0,13.0,2.0,5,2013-2014,1,0,0,0
H36307-04-01,1,2013,10,2474,1.06875102353536,2342.135923308605,0.0,,,,0.0,nothing,1.0,29.0,8.0,10.0,0.0,51.0,2.0,3,2013-2014,1,0,0,0
H36308-04-01,1,2013,10,2475,1.06875102353536,4492.427498202766,0.0,-776494.5937655744,,,0.0,businessman,1.0,53.0,,,0.0,51.0,2.0,8,2013-2014,1,0,0,0
H36310-04-01,1,2014,4,2477,1.0965546293128199,1245.7581345815402,0.0,63836.30886120742,,,0.0,businessman,2.0,24.0,41.0,1.0,0.0,34.0,2.0,2,2013-2014,1,0,0,1
H36601-04-01,0,2013,11,2497,1.0965546293128199,1334.524306489297,0.0,,,,0.0,nothing,2.0,78.0,,,1.0,,2.0,1,2013-2014,1,0,0,1
H36604-04-01,1,2013,11,2500,1.0965546293128199,913.1846374497768,0.0,,,,0.0,nothing,2.0,38.0,,,0.0,51.0,2.0,1,2013-2014,1,0,0,1
H36703-04-01,0,2014,2,2509,1.0965546293128199,1426.1811956712545,0.0,,,,,,1.0,54.0,,,0.0,17.0,2.0,1,2013-2014,1,0,0,0
H36704-04-01,0,2014,2,2510,1.0965546293128199,1713.9133224032294,0.0,403992.6403644984,,,0.0,businessman,1.0,57.0,,,1.0,14.0,2.0,9,2013-2014,1,0,0,0
H36710-04-01,0,2014,8,2516,1.0693649877067402,615.6171716773542,0.0,,,,0.0,nothing,1.0,22.0,14.0,1.0,0.0,16.0,2.0,4,2013-2014,1,0,0,0
H36803-04-01,0,2013,12,2519,1.0731904059908899,990.4094501429172,0.0,,,,,,1.0,63.0,,,0.0,16.0,2.0,11,2013-2014,1,0,0,0
H36804-04-01,0,2013,12,2520,1.0731904059908899,727.1743518870094,0.0,55908.06595461617,,,0.0,businessman,2.0,36.0,17.0,19.0,0.0,13.0,2.0,7,2013-2014,1,0,0,1
H36805-04-01,0,2013,12,2521,1.0731904059908899,1067.0602833515338,0.0,,,,0.0,nothing,1.0,30.0,17.0,19.0,1.0,12.0,2.0,5,2013-2014,1,0,0,0
H36807-04-01,0,2014,6,2523,1.0868319920274498,1673.973041206669,0.0,,,,0.0,nothing,1.0,35.0,,,1.0,12.0,2.0,13,2013-2014,1,0,0,0
H36810-04-01,0,2014,6,2525,1.0868319920274498,573.6409401789299,0.0,13801.581210374554,,,0.0,businessman,1.0,33.0,73.0,10.0,0.0,31.0,2.0,6,2013-2014,1,0,0,0
H36901-04-01,0,2014,2,2526,1.0731904059908899,2659.7262801335833,0.0,3387096.9957504976,,,0.0,businessman,1.0,67.0,,,1.0,,2.0,8,2013-2014,1,0,0,0
H36909-04-01,0,2014,7,2534,1.0731904059908899,1254.6531119936749,0.0,475443.3262153756,,,0.0,businessman,1.0,22.0,11.0,5.0,0.0,16.0,2.0,3,2013-2014,1,0,0,0
H37004-04-01,1,2013,10,2539,1.07578104320216,1109.6229806679685,0.0,,,,0.0,nothing,1.0,33.0,,,0.0,16.0,2.0,5,2013-2014,1,0,0,0
H37005-04-01,1,2013,10,2540,1.07578104320216,1875.3634508115692,0.0,,,,,,1.0,31.0,,,0.0,32.0,2.0,6,2013-2014,1,0,0,0
H37006-04-01,1,2014,4,2541,1.07578104320216,4102.356650315641,0.0,2175238.5582696744,,,0.0,businessman,1.0,30.0,71.0,4.0,0.0,34.0,2.0,6,2013-2014,1,0,0,0
H37007-04-01,1,2014,4,2542,1.07578104320216,1626.1654141881124,0.0,66928.11744078093,,,0.0,businessman,2.0,61.0,,,1.0,12.0,2.0,5,2013-2014,1,0,0,1
H37008-04-01,1,2014,4,2543,1.07578104320216,1008.9376311915547,0.0,278867.15600325394,,,0.0,businessman,2.0,39.0,12.0,19.0,0.0,31.0,2.0,7,2013-2014,1,0,0,1
H37009-04-01,1,2014,4,2544,1.07578104320216,1319.761425970633,0.0,,,,,,2.0,54.0,,88.0,0.0,17.0,2.0,10,2013-2014,1,0,0,1
H37010-04-01,1,2013,10,2545,1.07578104320216,542.6660056362583,0.0,,,,,,1.0,26.0,,,0.0,34.0,2.0,4,2013-2014,1,0,0,0
H37109-04-01,0,2014,8,2554,1.0731904059908899,720.6186885204829,0.0,13977.016488654046,,,0.0,businessman,2.0,61.0,,,0.0,12.0,2.0,3,2013-2014,1,0,0,1
H37201-04-01,0,2014,6,2556,1.0868319920274498,1256.8313654614751,0.0,,,,,,1.0,51.0,73.0,19.0,0.0,17.0,2.0,7,2013-2014,1,0,0,0
H37202-04-01,0,2014,6,2557,1.0868319920274498,645.0615135841439,0.0,,,,,,1.0,40.0,16.0,19.0,0.0,15.0,2.0,6,2013-2014,1,0,0,0
H37206-04-01,0,2014,6,2561,1.0731904059908899,792.5148647819487,0.0,9318.010992436031,,,0.0,businessman,1.0,35.0,12.0,19.0,0.0,32.0,2.0,6,2013-2014,1,0,0,0
H37207-04-01,0,2014,6,2562,1.0731904059908899,1299.82235299161,0.0,,,,0.0,nothing,1.0,51.0,,,1.0,,2.0,8,2013-2014,1,0,0,0
H37208-04-01,0,2014,6,2563,1.0747256362995699,1034.3151937322577,0.0,363051.64689148095,,,0.0,businessman,2.0,40.0,,,0.0,17.0,2.0,6,2013-2014,1,0,0,1
H37209-04-01,0,2013,12,2564,1.0747256362995699,1802.390261438428,0.0,74437.60276850856,,,0.0,businessman,1.0,37.0,17.0,19.0,0.0,17.0,2.0,8,2013-2014,1,0,0,0
H37210-04-01,0,2013,12,2565,1.07578104320216,841.2724489442511,0.0,139433.57800162694,,,0.0,businessman,1.0,26.0,12.0,19.0,1.0,14.0,2.0,6,2013-2014,1,0,0,0
H37301-04-01,0,2013,12,2566,1.0965546293128199,1196.4749303213953,0.0,64.15982242737005,,,0.0,farmer,1.0,70.0,,,1.0,,2.0,6,2013-2014,1,0,0,0
H37302-04-01,0,2013,12,2567,1.0965546293128199,1141.586554761277,0.0,,,,0.0,nothing,2.0,39.0,,,1.0,14.0,2.0,8,2013-2014,1,0,0,1
H37304-04-01,0,2013,12,2569,1.0731904059908899,2854.307013682901,0.0,56.19140028451232,,,0.0,farmer,1.0,60.0,,,0.0,34.0,2.0,8,2013-2014,1,0,0,0
H37308-04-01,0,2014,6,2573,1.07531979700378,419.3786996012449,0.0,,,,0.0,nothing,2.0,59.0,,,1.0,12.0,2.0,1,2013-2014,1,0,0,1
H37309-04-01,0,2013,12,2574,1.07004113303359,183.2679102600427,0.0,,,,0.0,nothing,1.0,28.0,16.0,19.0,1.0,16.0,2.0,4,2013-2014,1,0,0,0
H37402-04-01,0,2014,5,2577,1.07531979700378,2990.508765851908,0.0,,,,0.0,nothing,2.0,40.0,21.0,8.0,0.0,51.0,2.0,2,2013-2014,1,0,0,1
H37501-04-01,0,2014,1,2586,1.07592128257322,1299.2537577206806,0.0,180389.0571215188,,,0.0,businessman,1.0,69.0,,,0.0,22.0,2.0,3,2013-2014,1,0,0,0
H37503-04-01,0,2014,1,2588,1.08552613447724,272.63629988165,0.0,,,,0.0,nothing,1.0,33.0,,,0.0,15.0,2.0,5,2013-2014,1,0,0,0
H37505-04-01,0,2014,7,2590,1.08552613447724,2860.9718302627693,0.0,,,,0.0,nothing,1.0,46.0,,,0.0,16.0,2.0,10,2013-2014,1,0,0,0
H37509-04-01,0,2014,7,2594,1.0965546293128199,748.2304391075601,0.0,,,,0.0,nothing,1.0,46.0,,,0.0,41.0,2.0,4,2013-2014,1,0,0,0
H37510-04-01,0,2014,7,2595,1.0965546293128199,1771.7276678872329,0.0,,,,,,1.0,44.0,22.0,19.0,0.0,15.0,2.0,10,2013-2014,1,0,0,0
H37607-04-01,0,2014,3,2602,1.0868319920274498,756.1759913320963,0.0,,,,0.0,nothing,2.0,34.0,17.0,19.0,0.0,33.0,2.0,4,2013-2014,1,0,0,1
H37703-04-01,0,2013,10,2608,1.0731904059908899,1638.051358550309,0.0,196.66990099579314,,,0.0,farmer,1.0,70.0,,,0.0,15.0,2.0,5,2013-2014,1,0,0,0
H37709-04-01,0,2014,4,2614,1.0693649877067402,1004.0741374345386,0.0,,,,0.0,nothing,1.0,50.0,,,1.0,,2.0,2,2013-2014,1,0,0,0
H37804-04-01,0,2014,3,2619,1.08515671048443,1278.0793063636766,0.0,129.66744732604332,,,0.0,farmer,2.0,74.0,,,0.0,13.0,2.0,4,2013-2014,1,0,0,1
H37805-04-01,0,2014,3,2620,1.08515671048443,259.97610730369894,0.0,,,,,,1.0,27.0,23.0,99.0,1.0,16.0,2.0,1,2013-2014,1,0,0,0
H37806-04-01,0,2013,10,2621,1.08515671048443,449.8819209562091,0.0,,,,0.0,nothing,2.0,93.0,,,1.0,14.0,2.0,2,2013-2014,1,0,0,1
H37808-04-01,0,2014,3,2623,1.0693649877067402,2415.258115587243,0.0,197.3734443545716,,,0.0,farmer,2.0,76.0,,,1.0,13.0,2.0,13,2013-2014,1,0,0,1
H37809-04-01,0,2013,10,2624,1.0693649877067402,513.3155512518164,0.0,,,,0.0,nothing,2.0,44.0,1.0,99.0,1.0,,2.0,12,2013-2014,1,0,0,1
H37810-04-01,0,2013,10,2625,1.0693649877067402,1112.087297092315,0.0,65.79114811819052,,,0.0,farmer,2.0,56.0,2.0,99.0,1.0,14.0,2.0,6,2013-2014,1,0,0,1
H37903-04-01,0,2014,2,2628,1.0731904059908899,880.9082598448932,0.0,46590.054962180155,,,0.0,businessman,1.0,37.0,15.0,19.0,0.0,15.0,2.0,3,2013-2014,1,0,0,0
H37907-04-01,0,2014,2,2631,1.0731904059908899,237.44468633045204,0.0,,,,0.0,nothing,1.0,55.0,73.0,19.0,1.0,,2.0,3,2013-2014,1,0,0,0
H37909-04-01,0,2014,2,2633,1.07578104320216,773.7895487598454,0.0,,,,,,1.0,80.0,,,1.0,14.0,2.0,1,2013-2014,1,0,0,0
H38002-04-01,0,2014,2,2636,1.0965546293128199,709.0012904721243,0.0,,,,,,1.0,67.0,,,0.0,16.0,2.0,1,2013-2014,1,0,0,0
H38003-04-01,0,2014,2,2637,1.0965546293128199,373.6780866649026,0.0,9301.862148347369,,,0.0,businessman,2.0,58.0,,,0.0,13.0,2.0,1,2013-2014,1,0,0,1
H38101-04-01,0,2014,1,2644,1.0868319920274498,2060.953040533725,0.0,27758.523508714232,,,0.0,businessman,1.0,41.0,,,0.0,16.0,2.0,7,2013-2014,1,0,0,0
H38201-04-01,0,2013,11,2654,1.08552613447724,2447.6016409960253,0.0,240.7290213166084,,,0.0,farmer,1.0,60.0,,,0.0,31.0,2.0,10,2013-2014,1,0,0,0
H38202-04-01,0,2013,11,2655,1.08552613447724,2217.84074668615,0.0,119757.595760331,,,0.0,businessman,2.0,48.0,,,1.0,,2.0,11,2013-2014,1,0,0,1
H38205-04-01,0,2013,11,2658,1.08552613447724,636.3650312023361,0.0,,,,0.0,nothing,2.0,40.0,,,0.0,13.0,2.0,5,2013-2014,1,0,0,1
H38210-04-01,0,2014,5,2663,1.0747256362995699,2467.5949210880444,0.0,,,,0.0,nothing,1.0,61.0,,,0.0,34.0,2.0,14,2013-2014,1,0,0,0
H38409-04-01,0,2014,8,2680,1.07531979700378,343.95811741682763,0.0,,,,0.0,nothing,2.0,34.0,41.0,19.0,1.0,14.0,3.0,2,2013-2014,0,1,0,1
H38604-04-01,0,2014,2,2695,1.0965546293128199,1179.5184058227333,0.0,,,,0.0,nothing,1.0,53.0,,,0.0,14.0,3.0,4,2013-2014,0,1,0,0
H38707-04-01,1,2014,8,2708,1.07004113303359,710.0954157444115,0.0,,,,,,2.0,78.0,,,1.0,,3.0,1,2013-2014,0,1,0,1
H38901-04-01,0,2014,2,2721,1.06875102353536,1558.7715006162964,0.0,168420.89133591802,,,0.0,businessman,1.0,29.0,,,0.0,31.0,3.0,5,2013-2014,0,1,0,0
H38902-04-01,1,2014,2,2722,1.06875102353536,1674.1891695059055,0.0,-280701.4855598634,,,0.0,businessman,2.0,21.0,33.0,5.0,0.0,34.0,3.0,2,2013-2014,0,1,0,1
H38903-04-01,1,2014,2,2723,1.06875102353536,2194.961215151895,0.0,,,,0.0,nothing,1.0,22.0,17.0,19.0,0.0,34.0,3.0,2,2013-2014,0,1,0,0
H38904-04-01,1,2014,8,2724,1.06875102353536,1383.9631039558506,0.0,129122.68335753714,,,0.0,businessman,2.0,36.0,,,0.0,33.0,3.0,4,2013-2014,0,1,0,1
H38906-04-01,1,2014,2,2726,1.07531979700378,1241.8872412501805,0.0,18599.118193236143,,,0.0,businessman,2.0,41.0,23.0,19.0,0.0,13.0,3.0,4,2013-2014,0,1,0,1
H38907-04-01,1,2014,8,2727,1.07531979700378,4839.715032566123,0.0,,,,,,2.0,38.0,73.0,19.0,0.0,51.0,3.0,12,2013-2014,0,1,0,1
H38908-04-01,1,2014,2,2728,1.06875102353536,1746.3478186550033,0.0,,,,,,1.0,27.0,,,0.0,34.0,3.0,1,2013-2014,0,1,0,0
H38909-04-01,1,2014,8,2729,1.06875102353536,2011.110380946429,0.0,-318128.3503011785,,,0.0,businessman,1.0,35.0,,,0.0,15.0,3.0,2,2013-2014,0,1,0,0
H38910-04-01,1,2014,8,2730,1.07531979700378,1420.6246743392762,0.0,,,,0.0,nothing,1.0,27.0,41.0,1.0,0.0,51.0,3.0,4,2013-2014,0,1,0,0
H39102-04-01,0,2013,12,2742,1.07004113303359,982.1975052533099,0.0,,,,0.0,nothing,1.0,63.0,,,0.0,22.0,3.0,3,2013-2014,0,1,0,0
H39110-04-01,0,2014,6,2749,1.0731904059908899,351.48441280530204,0.0,,,,0.0,nothing,2.0,74.0,,,1.0,,3.0,1,2013-2014,0,1,0,1
H39310-04-01,0,2014,8,2758,1.0731904059908899,2664.192776053634,0.0,14186.797716382893,,,0.0,businessman,1.0,41.0,15.0,19.0,0.0,41.0,3.0,8,2013-2014,0,1,0,0
H39704-04-01,0,2014,2,2791,1.07578104320216,673.1041992834322,0.0,27886.71560032539,,,0.0,businessman,1.0,72.0,,,0.0,16.0,3.0,2,2013-2014,0,1,0,0
H39903-04-01,0,2014,1,2810,1.0868319920274498,2931.9425831367525,0.0,887.7776455150107,,,0.0,farmer,1.0,45.0,,,0.0,15.0,3.0,9,2013-2014,0,1,0,0
H39908-04-01,0,2014,8,2815,1.07531979700378,446.2684019243831,0.0,,,,,,1.0,38.0,,,0.0,17.0,3.0,3,2013-2014,0,1,0,0
H40001-04-01,0,2013,10,2818,1.07531979700378,1434.500911099612,0.0,65396.007691471576,,,0.0,businessman,1.0,25.0,1.0,19.0,0.0,34.0,3.0,4,2013-2014,0,1,0,0
H40006-04-01,0,2014,4,2823,1.0693649877067402,474.8530338904126,0.0,,,,0.0,nothing,1.0,24.0,,,0.0,34.0,3.0,4,2013-2014,0,1,0,0
H40008-04-01,0,2014,4,2825,1.0747256362995699,759.6583979560886,0.0,,,,,,1.0,35.0,,,0.0,33.0,3.0,5,2013-2014,0,1,0,0
H40102-04-01,1,2013,10,2829,1.0693649877067402,412.7490819854392,0.0,,,,,,2.0,85.0,,,1.0,,3.0,2,2013-2014,0,1,0,1
H40104-04-01,1,2013,10,2831,1.0731904059908899,918.4412336246763,0.0,131.11326733052874,,,0.0,farmer,1.0,45.0,,,1.0,,3.0,9,2013-2014,0,1,0,0
H40201-04-01,0,2013,12,2838,1.08515671048443,1297.0307025113286,0.0,13.892940784933211,,,0.0,farmer,2.0,59.0,,,0.0,17.0,3.0,5,2013-2014,0,1,0,1
H40208-04-01,0,2014,6,2845,1.07592128257322,982.1470250830299,0.0,213781.49548657503,,,0.0,businessman,1.0,55.0,,,0.0,41.0,3.0,7,2013-2014,0,1,0,0
H40408-04-01,0,2014,3,2865,1.07531979700378,338.7814902316245,0.0,,,,,,1.0,49.0,,,1.0,14.0,3.0,3,2013-2014,0,1,0,0
H40502-04-01,0,2013,11,2869,1.07578104320216,528.5801180578308,0.0,,,,0.0,nothing,1.0,26.0,2.0,19.0,0.0,32.0,3.0,1,2013-2014,0,1,0,0
H40602-04-01,1,2013,11,2879,1.06875102353536,1769.4241184831358,0.0,,,,0.0,nothing,2.0,27.0,,,0.0,36.0,3.0,2,2013-2014,0,1,0,1
H40604-04-01,1,2013,11,2881,1.07531979700378,1654.2199760715655,0.0,,,,,,1.0,27.0,4.0,5.0,0.0,61.0,3.0,1,2013-2014,0,1,0,0
H40605-04-01,1,2013,11,2882,1.07004113303359,668.4781020011492,0.0,,,,0.0,nothing,2.0,22.0,,,1.0,36.0,3.0,2,2013-2014,0,1,0,1
H40607-04-01,1,2014,5,2883,1.07004113303359,1331.537282941978,0.0,71025.30702211264,,,0.0,businessman,2.0,40.0,,,1.0,,3.0,2,2013-2014,0,1,0,1
H40608-04-01,1,2014,5,2884,1.07531979700378,2259.597766341149,0.0,604471.3412801747,,,0.0,businessman,1.0,37.0,,,0.0,15.0,3.0,3,2013-2014,0,1,0,0
H40610-04-01,1,2014,5,2886,1.07578104320216,1888.3713367896075,0.0,46477.859333875655,,,0.0,businessman,2.0,37.0,,,0.0,15.0,3.0,8,2013-2014,0,1,0,1
H40702-04-01,0,2013,11,2888,1.0747256362995699,816.0572790164647,0.0,120961.10449882643,,,0.0,businessman,1.0,59.0,8.0,19.0,1.0,,4.0,4,2013-2014,0,0,1,0
H40801-04-01,0,2014,8,2896,1.06875102353536,1145.423609650939,0.0,,,,,,2.0,55.0,,,1.0,,4.0,4,2013-2014,0,0,1,1
H40803-04-01,0,2014,8,2898,1.0965546293128199,1052.6441196050932,0.0,,,,0.0,nothing,1.0,37.0,70.0,19.0,0.0,13.0,4.0,4,2013-2014,0,0,1,0
H40807-04-01,0,2014,8,2902,1.06875102353536,408.6458236022581,0.0,,,,,,1.0,22.0,,,0.0,17.0,4.0,1,2013-2014,0,0,1,0
H40808-04-01,0,2014,8,2903,1.0731904059908899,1793.6583131843433,0.0,382038.45068987727,,,0.0,businessman,1.0,36.0,,,0.0,17.0,4.0,6,2013-2014,0,0,1,0
H41008-04-01,0,2014,6,2922,,,0.0,,,,0.0,businessman,1.0,43.0,,,0.0,15.0,4.0,8,2013-2014,0,0,1,0
H41109-04-01,0,2014,2,2932,,,0.0,,,,0.0,businessman,1.0,45.0,,,0.0,34.0,4.0,5,2013-2014,0,0,1,0
H41202-04-01,1,2013,11,2935,,,0.0,,,,,,1.0,28.0,,,0.0,61.0,4.0,5,2013-2014,0,0,1,0
H41203-04-01,1,2013,11,2936,,,0.0,,,,0.0,businessman,1.0,28.0,8.0,19.0,0.0,61.0,4.0,2,2013-2014,0,0,1,0
H41204-04-01,1,2013,11,2937,,,0.0,,,,0.0,businessman,2.0,33.0,2.0,19.0,0.0,32.0,4.0,8,2013-2014,0,0,1,1
H41207-04-01,1,2014,5,2940,,,0.0,,,,0.0,nothing,2.0,31.0,73.0,19.0,0.0,14.0,4.0,4,2013-2014,0,0,1,1
H41209-04-01,1,2014,5,2942,,,0.0,,,,0.0,nothing,1.0,27.0,73.0,19.0,0.0,13.0,4.0,3,2013-2014,0,0,1,0
H41210-04-01,1,2013,11,2943,,,0.0,,,,0.0,nothing,2.0,30.0,4.0,1.0,0.0,51.0,4.0,3,2013-2014,0,0,1,1
H41407-04-01,0,2014,4,2960,,,0.0,,,,,,2.0,60.0,,,1.0,,4.0,3,2013-2014,0,0,1,1
H41501-04-01,0,2014,2,2964,,,0.0,,,,0.0,businessman,1.0,27.0,73.0,19.0,0.0,16.0,4.0,5,2013-2014,0,0,1,0
H41508-04-01,0,2014,8,2969,,,0.0,,,,0.0,businessman,2.0,78.0,,,1.0,,4.0,6,2013-2014,0,0,1,1
H41509-04-01,0,2014,8,2970,,,0.0,,,,0.0,nothing,2.0,68.0,,,1.0,,4.0,6,2013-2014,0,0,1,1
H41510-04-01,0,2014,8,2971,,,0.0,,,,0.0,businessman,1.0,73.0,,,0.0,14.0,4.0,9,2013-2014,0,0,1,0
H41601-04-01,1,2013,11,2972,,,0.0,,,,0.0,businessman,1.0,60.0,2.0,10.0,0.0,61.0,4.0,6,2013-2014,0,0,1,0
H41602-04-01,1,2013,11,2973,,,0.0,,,,0.0,businessman,1.0,26.0,2.0,1.0,0.0,17.0,4.0,4,2013-2014,0,0,1,0
H41603-04-01,1,2013,11,2974,,,0.0,,,,0.0,nothing,2.0,64.0,,,0.0,51.0,4.0,3,2013-2014,0,0,1,1
H41604-04-01,1,2014,6,2975,,,0.0,,,,,,1.0,39.0,,,0.0,36.0,4.0,5,2013-2014,0,0,1,0
H41605-04-01,1,2013,11,2976,,,0.0,,,,0.0,businessman,1.0,30.0,1.0,4.0,0.0,41.0,4.0,6,2013-2014,0,0,1,0
H41606-04-01,1,2014,6,2977,,,0.0,,,,0.0,businessman,1.0,35.0,,,0.0,17.0,4.0,10,2013-2014,0,0,1,0
H41609-04-01,1,2014,6,2979,,,0.0,,,,0.0,nothing,2.0,35.0,,,0.0,33.0,4.0,5,2013-2014,0,0,1,1
H41610-04-01,1,2014,6,2980,,,0.0,,,,0.0,businessman,1.0,39.0,,,0.0,33.0,4.0,8,2013-2014,0,0,1,0
H41807-04-01,0,2014,6,2997,,,0.0,,,,0.0,nothing,2.0,42.0,73.0,19.0,1.0,,4.0,5,2013-2014,0,0,1,1
H41904-04-01,0,2013,10,3004,,,0.0,,,,,,2.0,31.0,1.0,19.0,0.0,14.0,4.0,4,2013-2014,0,0,1,1
H41908-04-01,0,2014,4,3008,,,0.0,,,,0.0,nothing,2.0,62.0,,,1.0,13.0,4.0,2,2013-2014,0,0,1,1
H42002-04-01,0,2013,10,3012,,,0.0,,,,,,2.0,85.0,,,1.0,,4.0,1,2013-2014,0,0,1,1
H42004-04-01,0,2014,4,3014,,,0.0,,,,0.0,businessman,1.0,60.0,,,0.0,17.0,4.0,17,2013-2014,0,0,1,0
H42007-04-01,0,2014,4,3016,,,0.0,,,,0.0,nothing,1.0,26.0,2.0,19.0,0.0,15.0,4.0,6,2013-2014,0,0,1,0
H42102-04-01,0,2014,7,3021,,,0.0,,,,0.0,businessman,1.0,30.0,17.0,19.0,0.0,17.0,4.0,5,2013-2014,0,0,1,0
H42203-04-01,0,2013,9,3032,,,0.0,,,,0.0,nothing,2.0,32.0,,,0.0,14.0,4.0,9,2013-2014,0,0,1,1
H42305-04-01,0,2013,11,3043,,,0.0,,,,,,2.0,65.0,,,1.0,,4.0,1,2013-2014,0,0,1,1
H42306-04-01,0,2014,5,3044,,,0.0,,,,0.0,businessman,1.0,21.0,,,0.0,34.0,4.0,4,2013-2014,0,0,1,0
H42309-04-01,0,2014,5,3047,,,0.0,,,,0.0,nothing,1.0,65.0,,,1.0,,4.0,2,2013-2014,0,0,1,0
H42402-04-02,1,2013,9,3050,,,0.0,,,,0.0,nothing,1.0,21.0,,,1.0,,4.0,2,2013-2014,0,0,1,0
H42404-04-02,1,2013,9,3052,,,0.0,,,,0.0,businessman,1.0,35.0,2.0,19.0,0.0,41.0,4.0,3,2013-2014,0,0,1,0
H42405-04-01,1,2013,9,3053,,,0.0,,,,0.0,businessman,1.0,30.0,8.0,7.0,0.0,31.0,4.0,4,2013-2014,0,0,1,0
H42407-04-01,1,2014,3,3055,,,0.0,,,,0.0,businessman,1.0,32.0,,5.0,0.0,61.0,4.0,4,2013-2014,0,0,1,0
H42409-04-01,1,2014,3,3057,,,0.0,,,,,,1.0,27.0,,,0.0,34.0,4.0,1,2013-2014,0,0,1,0
H42501-04-01,0,2014,1,3059,,,0.0,,,,0.0,nothing,1.0,31.0,10.0,19.0,0.0,17.0,4.0,5,2013-2014,0,0,1,0
H42505-04-01,0,2014,1,3063,,,0.0,,,,0.0,nothing,1.0,35.0,,,0.0,16.0,4.0,6,2013-2014,0,0,1,0
H42506-04-01,0,2014,7,3064,,,0.0,,,,0.0,nothing,1.0,25.0,17.0,18.0,0.0,15.0,4.0,5,2013-2014,0,0,1,0
H42507-04-01,0,2014,7,3065,,,0.0,,,,0.0,nothing,2.0,38.0,,,1.0,,4.0,2,2013-2014,0,0,1,1
H42508-04-01,0,2014,7,3066,,,0.0,,,,,,1.0,37.0,,,1.0,,4.0,7,2013-2014,0,0,1,0
H42601-04-01,0,2014,1,3069,,,0.0,,,,0.0,businessman,1.0,38.0,,,0.0,14.0,4.0,2,2013-2014,0,0,1,0
H42606-04-01,0,2014,8,3074,,,0.0,,,,,,1.0,23.0,15.0,19.0,0.0,17.0,4.0,1,2013-2014,0,0,1,0
H42810-04-01,0,2014,1,3098,,,0.0,,,,0.0,nothing,1.0,36.0,,,0.0,15.0,4.0,7,2013-2014,0,0,1,0
H42904-04-01,1,2014,2,3102,,,0.0,,,,,,2.0,80.0,,,1.0,,4.0,1,2013-2014,0,0,1,1
H42905-04-01,1,2014,2,3103,,,0.0,,,,,,1.0,45.0,,,0.0,17.0,4.0,6,2013-2014,0,0,1,0
H43001-04-01,0,2013,11,3109,,,0.0,,,,0.0,farmer,1.0,22.0,2.0,19.0,0.0,15.0,4.0,2,2013-2014,0,0,1,0
H43004-04-01,0,2013,11,3112,,,0.0,,,,,,2.0,32.0,1.0,19.0,1.0,,4.0,4,2013-2014,0,0,1,1
H43007-04-01,0,2014,5,3115,,,0.0,,,,0.0,nothing,1.0,22.0,73.0,19.0,0.0,16.0,4.0,4,2013-2014,0,0,1,0
H43009-04-01,0,2014,5,3117,,,0.0,,,,0.0,farmer,1.0,59.0,,,0.0,16.0,4.0,11,2013-2014,0,0,1,0
